
======================================================================
 TRAINING DQN AGENT
======================================================================
Device: cpu
Episodes: 3000
Batch size: 512
Learning rate: 0.001
Gamma: 0.99
======================================================================
Ep   10/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.996
Ep  220/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 1.0523 | ε: 0.891
Ep  230/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 0.8921 | ε: 0.886
Ep  240/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 0.8333 | ε: 0.881
Ep  250/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 1.0603 | ε: 0.876
Ep  260/3000 | Score:      0 | Pieces:  14 | Lines:   0 | Loss: 1.0308 | ε: 0.871
Ep  270/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 1.1178 | ε: 0.866
Ep  280/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 1.1931 | ε: 0.861
Ep  290/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 1.4097 | ε: 0.856
Ep  300/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 1.5234 | ε: 0.851
Ep  310/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 1.9112 | ε: 0.846
Ep  320/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 2.4815 | ε: 0.841
Ep  330/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 2.7565 | ε: 0.836
Ep  340/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 3.3680 | ε: 0.831
Ep  350/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 4.5645 | ε: 0.826
Ep  360/3000 | Score:      0 | Pieces:  10 | Lines:   0 | Loss: 4.9658 | ε: 0.821
Ep  370/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 5.1833 | ε: 0.816
Ep  380/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 4.9728 | ε: 0.811
Ep  390/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 4.6903 | ε: 0.806
Ep  400/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 5.2540 | ε: 0.801
Ep  410/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 5.6552 | ε: 0.796
Ep  420/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 6.1359 | ε: 0.791
Ep  430/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 5.4631 | ε: 0.786
Ep  440/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 4.5022 | ε: 0.781
Ep  450/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 4.7286 | ε: 0.776
Ep  460/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 5.0559 | ε: 0.771
Ep  470/3000 | Score:      0 | Pieces:  14 | Lines:   0 | Loss: 4.7227 | ε: 0.766
Ep  480/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 5.2077 | ε: 0.761
Ep  490/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 4.9522 | ε: 0.756
Ep  500/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 4.0314 | ε: 0.751
Ep  510/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 3.3552 | ε: 0.746
Ep  520/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 3.0480 | ε: 0.741
Ep  530/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 2.4459 | ε: 0.736
Ep  540/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 2.2483 | ε: 0.731
Ep  550/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 2.5485 | ε: 0.726
Ep  560/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 2.0687 | ε: 0.721
Ep  570/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 2.6154 | ε: 0.716
Ep  580/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 3.0957 | ε: 0.711
Ep  590/3000 | Score:     11 | Pieces:  26 | Lines:   1 | Loss: 4.1139 | ε: 0.706
Ep  600/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 3.8408 | ε: 0.701
Ep  610/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 3.8053 | ε: 0.696
Ep  620/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 3.4152 | ε: 0.691
Ep  630/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 3.8309 | ε: 0.686
Ep  640/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 3.2190 | ε: 0.681
Ep  650/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 3.5813 | ε: 0.676
Ep  660/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 2.8472 | ε: 0.671
Ep  670/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 2.5492 | ε: 0.666
Ep  680/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 1.9775 | ε: 0.661
Ep  690/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 2.0898 | ε: 0.656
Ep  700/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 1.8535 | ε: 0.651
Ep  710/3000 | Score:      0 | Pieces:  33 | Lines:   0 | Loss: 2.0781 | ε: 0.646
Ep  720/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 1.8232 | ε: 0.641
New best score: 41 (previous: 11) - saving model!
Ep  730/3000 | Score:      0 | Pieces:  27 | Lines:   0 | Loss: 1.9752 | ε: 0.636
Ep  740/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 2.3152 | ε: 0.631
Ep  750/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 1.7596 | ε: 0.626
Ep  760/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 1.8740 | ε: 0.621
Ep  770/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 1.8177 | ε: 0.616
Ep  780/3000 | Score:      0 | Pieces:  25 | Lines:   0 | Loss: 1.7136 | ε: 0.611
Ep  790/3000 | Score:      0 | Pieces:  27 | Lines:   0 | Loss: 1.7768 | ε: 0.606
Ep  800/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 1.7398 | ε: 0.601
Ep  810/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 2.5202 | ε: 0.596
Ep  820/3000 | Score:     11 | Pieces:  28 | Lines:   1 | Loss: 2.0158 | ε: 0.591
Ep  830/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 2.0225 | ε: 0.586
Ep  840/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 1.7389 | ε: 0.581
Ep  850/3000 | Score:     22 | Pieces:  31 | Lines:   2 | Loss: 1.6701 | ε: 0.576
Ep  860/3000 | Score:     11 | Pieces:  33 | Lines:   1 | Loss: 1.8798 | ε: 0.571
Ep  870/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 1.7819 | ε: 0.566
Ep  880/3000 | Score:     33 | Pieces:  37 | Lines:   3 | Loss: 1.9894 | ε: 0.561
Ep  890/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 1.9406 | ε: 0.556
Ep  900/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 2.3608 | ε: 0.551
Ep  910/3000 | Score:     52 | Pieces:  36 | Lines:   3 | Loss: 2.4671 | ε: 0.546
New best score: 52 (previous: 41) - saving model!
Ep  920/3000 | Score:     11 | Pieces:  27 | Lines:   1 | Loss: 2.9330 | ε: 0.541
Ep  930/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 3.0568 | ε: 0.536
Ep  940/3000 | Score:     41 | Pieces:  38 | Lines:   2 | Loss: 2.5045 | ε: 0.531
Ep  950/3000 | Score:     63 | Pieces:  38 | Lines:   4 | Loss: 2.7919 | ε: 0.526
New best score: 63 (previous: 52) - saving model!
Ep  960/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 2.5710 | ε: 0.521
Ep  970/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 2.6029 | ε: 0.516
Ep  980/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 2.8920 | ε: 0.511
Ep  990/3000 | Score:     22 | Pieces:  27 | Lines:   2 | Loss: 3.0438 | ε: 0.506
Ep 1000/3000 | Score:     22 | Pieces:  36 | Lines:   2 | Loss: 3.1055 | ε: 0.501
Ep 1010/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 2.7622 | ε: 0.496
Ep 1020/3000 | Score:     33 | Pieces:  35 | Lines:   3 | Loss: 3.3007 | ε: 0.491
New best score: 77 (previous: 63) - saving model!
Ep 1030/3000 | Score:     11 | Pieces:  31 | Lines:   1 | Loss: 2.4636 | ε: 0.486
Ep 1040/3000 | Score:      0 | Pieces:  31 | Lines:   0 | Loss: 3.1925 | ε: 0.481
Ep 1050/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 3.8654 | ε: 0.476
Ep 1060/3000 | Score:     11 | Pieces:  26 | Lines:   1 | Loss: 4.0486 | ε: 0.471
Ep 1070/3000 | Score:      0 | Pieces:  32 | Lines:   0 | Loss: 3.8581 | ε: 0.466
Ep 1080/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 4.1996 | ε: 0.461
Ep 1090/3000 | Score:     11 | Pieces:  20 | Lines:   1 | Loss: 3.7830 | ε: 0.456
Ep 1100/3000 | Score:     22 | Pieces:  31 | Lines:   2 | Loss: 3.3157 | ε: 0.451
Ep 1110/3000 | Score:     11 | Pieces:  38 | Lines:   1 | Loss: 3.7428 | ε: 0.446
Ep 1120/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 4.0483 | ε: 0.441
Ep 1130/3000 | Score:     22 | Pieces:  35 | Lines:   2 | Loss: 5.5946 | ε: 0.436
Ep 1140/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 6.4076 | ε: 0.431
Ep 1150/3000 | Score:     11 | Pieces:  27 | Lines:   1 | Loss: 4.7322 | ε: 0.426
Ep 1160/3000 | Score:     33 | Pieces:  36 | Lines:   3 | Loss: 5.1183 | ε: 0.421
Ep 1170/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 5.2473 | ε: 0.416
Ep 1180/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 4.6364 | ε: 0.411
Ep 1190/3000 | Score:     22 | Pieces:  24 | Lines:   2 | Loss: 5.1115 | ε: 0.406
Ep 1200/3000 | Score:     22 | Pieces:  31 | Lines:   2 | Loss: 4.7087 | ε: 0.401
Ep 1210/3000 | Score:     22 | Pieces:  39 | Lines:   2 | Loss: 3.9151 | ε: 0.396
Ep 1220/3000 | Score:     22 | Pieces:  38 | Lines:   2 | Loss: 3.7627 | ε: 0.391
Ep 1230/3000 | Score:     11 | Pieces:  31 | Lines:   1 | Loss: 5.1203 | ε: 0.386
New best score: 209 (previous: 77) - saving model!
Ep 1240/3000 | Score:     11 | Pieces:  29 | Lines:   1 | Loss: 4.9043 | ε: 0.381
Ep 1250/3000 | Score:     11 | Pieces:  28 | Lines:   1 | Loss: 4.5401 | ε: 0.376
Ep 1260/3000 | Score:     11 | Pieces:  27 | Lines:   1 | Loss: 6.5428 | ε: 0.371
Ep 1270/3000 | Score:     11 | Pieces:  30 | Lines:   1 | Loss: 7.5938 | ε: 0.366
Ep 1280/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 5.9024 | ε: 0.361
Ep 1290/3000 | Score:     41 | Pieces:  40 | Lines:   2 | Loss: 5.9702 | ε: 0.356
Ep 1300/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 7.0443 | ε: 0.351
Ep 1310/3000 | Score:     41 | Pieces:  33 | Lines:   2 | Loss: 5.6287 | ε: 0.346
Ep 1320/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 5.1852 | ε: 0.341
Ep 1330/3000 | Score:     22 | Pieces:  37 | Lines:   2 | Loss: 9.0839 | ε: 0.336
Ep 1340/3000 | Score:     44 | Pieces:  46 | Lines:   4 | Loss: 6.8910 | ε: 0.331
Ep 1350/3000 | Score:     22 | Pieces:  33 | Lines:   2 | Loss: 8.4194 | ε: 0.326
Ep 1360/3000 | Score:     77 | Pieces:  48 | Lines:   7 | Loss: 7.3438 | ε: 0.321
Ep 1370/3000 | Score:     33 | Pieces:  43 | Lines:   3 | Loss: 7.5371 | ε: 0.316
Ep 1380/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 7.5251 | ε: 0.311
Ep 1390/3000 | Score:     52 | Pieces:  39 | Lines:   3 | Loss: 7.7890 | ε: 0.306
Ep 1400/3000 | Score:     22 | Pieces:  40 | Lines:   2 | Loss: 10.4872 | ε: 0.301
Ep 1410/3000 | Score:     44 | Pieces:  40 | Lines:   4 | Loss: 9.5703 | ε: 0.296
Ep 1420/3000 | Score:     55 | Pieces:  40 | Lines:   5 | Loss: 17.7088 | ε: 0.291
Ep 1430/3000 | Score:     33 | Pieces:  33 | Lines:   3 | Loss: 14.0794 | ε: 0.286
Ep 1440/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 18.3766 | ε: 0.281
Ep 1450/3000 | Score:     11 | Pieces:  32 | Lines:   1 | Loss: 18.0388 | ε: 0.276
Ep 1460/3000 | Score:     11 | Pieces:  30 | Lines:   1 | Loss: 23.5059 | ε: 0.271
Ep 1470/3000 | Score:     11 | Pieces:  28 | Lines:   1 | Loss: 19.4491 | ε: 0.266
Ep 1480/3000 | Score:     22 | Pieces:  38 | Lines:   2 | Loss: 17.1275 | ε: 0.261
Ep 1490/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 19.3085 | ε: 0.256
Ep 1500/3000 | Score:     11 | Pieces:  35 | Lines:   1 | Loss: 18.8782 | ε: 0.251
Ep 1510/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 16.6145 | ε: 0.246
Ep 1520/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 18.7601 | ε: 0.241
Ep 1530/3000 | Score:    151 | Pieces:  68 | Lines:  12 | Loss: 22.3596 | ε: 0.236
Ep 1540/3000 | Score:    167 | Pieces:  56 | Lines:  10 | Loss: 23.8504 | ε: 0.231
Ep 1550/3000 | Score:     11 | Pieces:  41 | Lines:   1 | Loss: 19.4552 | ε: 0.226
Ep 1560/3000 | Score:     33 | Pieces:  44 | Lines:   3 | Loss: 16.8976 | ε: 0.221
Ep 1570/3000 | Score:     55 | Pieces:  49 | Lines:   5 | Loss: 18.4375 | ε: 0.216
Ep 1580/3000 | Score:    124 | Pieces:  47 | Lines:   6 | Loss: 19.1021 | ε: 0.211
Ep 1590/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 15.3627 | ε: 0.206
Ep 1600/3000 | Score:     85 | Pieces:  49 | Lines:   6 | Loss: 23.5796 | ε: 0.201
New best score: 214 (previous: 209) - saving model!
Ep 1610/3000 | Score:     22 | Pieces:  36 | Lines:   2 | Loss: 23.0116 | ε: 0.196
Ep 1620/3000 | Score:    168 | Pieces:  57 | Lines:  10 | Loss: 27.1787 | ε: 0.191
New best score: 264 (previous: 214) - saving model!
New best score: 277 (previous: 264) - saving model!
Ep 1630/3000 | Score:     66 | Pieces:  50 | Lines:   6 | Loss: 28.2148 | ε: 0.186
Ep 1640/3000 | Score:    382 | Pieces:  81 | Lines:  19 | Loss: 28.6549 | ε: 0.181
New best score: 382 (previous: 277) - saving model!
Ep 1650/3000 | Score:     33 | Pieces:  39 | Lines:   3 | Loss: 34.8324 | ε: 0.176
Ep 1660/3000 | Score:    181 | Pieces:  66 | Lines:  13 | Loss: 40.7319 | ε: 0.171
Ep 1670/3000 | Score:    338 | Pieces:  92 | Lines:  22 | Loss: 47.6724 | ε: 0.166
Ep 1680/3000 | Score:    239 | Pieces:  69 | Lines:  13 | Loss: 37.8360 | ε: 0.161
Ep 1690/3000 | Score:     22 | Pieces:  32 | Lines:   2 | Loss: 46.0749 | ε: 0.156
Ep 1700/3000 | Score:     44 | Pieces:  43 | Lines:   4 | Loss: 37.4539 | ε: 0.151
Ep 1710/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 44.7468 | ε: 0.146
Ep 1720/3000 | Score:    231 | Pieces:  69 | Lines:  14 | Loss: 41.7993 | ε: 0.141
Ep 1730/3000 | Score:    107 | Pieces:  56 | Lines:   8 | Loss: 52.6859 | ε: 0.136
Ep 1740/3000 | Score:    121 | Pieces:  65 | Lines:  11 | Loss: 38.6620 | ε: 0.131
Ep 1750/3000 | Score:     44 | Pieces:  47 | Lines:   4 | Loss: 53.6727 | ε: 0.126
Ep 1760/3000 | Score:    239 | Pieces:  89 | Lines:  20 | Loss: 47.0795 | ε: 0.121
Ep 1770/3000 | Score:    181 | Pieces:  71 | Lines:  13 | Loss: 49.6675 | ε: 0.116
Ep 1780/3000 | Score:     44 | Pieces:  42 | Lines:   4 | Loss: 60.6310 | ε: 0.111
Ep 1790/3000 | Score:     11 | Pieces:  37 | Lines:   1 | Loss: 48.1469 | ε: 0.106
Ep 1800/3000 | Score:     96 | Pieces:  52 | Lines:   7 | Loss: 69.0118 | ε: 0.101
Ep 1810/3000 | Score:    129 | Pieces:  61 | Lines:  10 | Loss: 63.8775 | ε: 0.096
Ep 1820/3000 | Score:    110 | Pieces:  64 | Lines:  10 | Loss: 55.3637 | ε: 0.091
New best score: 400 (previous: 382) - saving model!
Ep 1830/3000 | Score:    140 | Pieces:  66 | Lines:  11 | Loss: 53.7347 | ε: 0.086
Ep 1840/3000 | Score:    192 | Pieces:  74 | Lines:  14 | Loss: 73.3490 | ε: 0.081
New best score: 515 (previous: 400) - saving model!
New best score: 582 (previous: 515) - saving model!
Ep 1850/3000 | Score:    137 | Pieces:  58 | Lines:   9 | Loss: 78.7012 | ε: 0.076
Ep 1860/3000 | Score:    214 | Pieces:  78 | Lines:  16 | Loss: 68.7153 | ε: 0.071
Ep 1870/3000 | Score:    209 | Pieces:  65 | Lines:  12 | Loss: 72.5126 | ε: 0.066
New best score: 756 (previous: 582) - saving model!
Ep 1880/3000 | Score:     85 | Pieces:  48 | Lines:   6 | Loss: 93.5781 | ε: 0.061
Ep 1890/3000 | Score:    263 | Pieces:  82 | Lines:  17 | Loss: 81.2985 | ε: 0.056
Ep 1900/3000 | Score:     11 | Pieces:  39 | Lines:   1 | Loss: 100.1131 | ε: 0.051
Ep 1910/3000 | Score:    201 | Pieces:  69 | Lines:  13 | Loss: 108.5272 | ε: 0.046
Ep 1920/3000 | Score:     52 | Pieces:  44 | Lines:   3 | Loss: 117.5844 | ε: 0.041
Ep 1930/3000 | Score:     63 | Pieces:  47 | Lines:   4 | Loss: 124.8924 | ε: 0.036
Ep 1940/3000 | Score:    110 | Pieces:  62 | Lines:  10 | Loss: 124.8300 | ε: 0.031
Ep 1950/3000 | Score:     11 | Pieces:  40 | Lines:   1 | Loss: 145.2186 | ε: 0.026
Ep 1960/3000 | Score:     74 | Pieces:  50 | Lines:   5 | Loss: 133.4051 | ε: 0.021
Ep 1970/3000 | Score:     11 | Pieces:  39 | Lines:   1 | Loss: 153.4640 | ε: 0.016
Ep 1980/3000 | Score:     22 | Pieces:  42 | Lines:   2 | Loss: 173.0175 | ε: 0.011
Ep 1990/3000 | Score:    355 | Pieces:  83 | Lines:  20 | Loss: 154.0263 | ε: 0.006
Ep 2000/3000 | Score:    126 | Pieces:  54 | Lines:   8 | Loss: 152.1640 | ε: 0.001
Ep 2010/3000 | Score:     22 | Pieces:  39 | Lines:   2 | Loss: 178.4043 | ε: 0.001
Ep 2020/3000 | Score:     33 | Pieces:  43 | Lines:   3 | Loss: 170.0566 | ε: 0.001
Ep 2030/3000 | Score:    304 | Pieces:  84 | Lines:  19 | Loss: 178.8069 | ε: 0.001
New best score: 1001 (previous: 756) - saving model!
New best score: 1180 (previous: 1001) - saving model!
Ep 2040/3000 | Score:   2701 | Pieces: 400 | Lines: 144 | Loss: 158.3306 | ε: 0.001
New best score: 2701 (previous: 1180) - saving model!
New best score: 3452 (previous: 2701) - saving model!
Ep 2050/3000 | Score:    129 | Pieces:  62 | Lines:  10 | Loss: 180.4211 | ε: 0.001
Ep 2060/3000 | Score:     52 | Pieces:  42 | Lines:   3 | Loss: 221.2876 | ε: 0.001
Ep 2070/3000 | Score:    115 | Pieces:  55 | Lines:   7 | Loss: 249.8734 | ε: 0.001
Ep 2080/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 246.9782 | ε: 0.001
Ep 2090/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 214.9825 | ε: 0.001
Ep 2100/3000 | Score:      0 | Pieces:  34 | Lines:   0 | Loss: 221.7008 | ε: 0.001
Ep 2110/3000 | Score:    115 | Pieces:  51 | Lines:   7 | Loss: 236.4753 | ε: 0.001
New best score: 61556 (previous: 3452) - saving model!
Ep 2120/3000 | Score:    222 | Pieces:  75 | Lines:  15 | Loss: 239.5983 | ε: 0.001
Ep 2130/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 379.9231 | ε: 0.001
Ep 2140/3000 | Score:      0 | Pieces:  33 | Lines:   0 | Loss: 377.9248 | ε: 0.001
Ep 2150/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 351.7353 | ε: 0.001
Ep 2160/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 417.2985 | ε: 0.001
Ep 2170/3000 | Score:      0 | Pieces:  32 | Lines:   0 | Loss: 413.8299 | ε: 0.001
Ep 2180/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 441.4326 | ε: 0.001
Ep 2190/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 397.0146 | ε: 0.001
Ep 2200/3000 | Score:     11 | Pieces:  33 | Lines:   1 | Loss: 425.4201 | ε: 0.001
Ep 2210/3000 | Score:      0 | Pieces:  31 | Lines:   0 | Loss: 456.5839 | ε: 0.001
Ep 2220/3000 | Score:    135 | Pieces:  56 | Lines:   7 | Loss: 451.5989 | ε: 0.001
Ep 2230/3000 | Score:    745 | Pieces: 135 | Lines:  38 | Loss: 389.9655 | ε: 0.001
Ep 2240/3000 | Score:    310 | Pieces:  72 | Lines:  16 | Loss: 516.8302 | ε: 0.001
Ep 2250/3000 | Score:     33 | Pieces:  40 | Lines:   3 | Loss: 478.0257 | ε: 0.001
Ep 2260/3000 | Score:     63 | Pieces:  47 | Lines:   4 | Loss: 468.9903 | ε: 0.001
Ep 2270/3000 | Score:     33 | Pieces:  42 | Lines:   3 | Loss: 514.6809 | ε: 0.001
Ep 2280/3000 | Score:     55 | Pieces:  51 | Lines:   5 | Loss: 539.7579 | ε: 0.001
Ep 2290/3000 | Score:    107 | Pieces:  57 | Lines:   8 | Loss: 437.1661 | ε: 0.001
Ep 2300/3000 | Score:    640 | Pieces: 135 | Lines:  39 | Loss: 524.8308 | ε: 0.001
Ep 2310/3000 | Score:     22 | Pieces:  46 | Lines:   2 | Loss: 511.0691 | ε: 0.001
Ep 2320/3000 | Score:     96 | Pieces:  51 | Lines:   7 | Loss: 526.2725 | ε: 0.001
Ep 2330/3000 | Score:     33 | Pieces:  47 | Lines:   3 | Loss: 562.1662 | ε: 0.001
Ep 2340/3000 | Score:    245 | Pieces:  66 | Lines:  10 | Loss: 530.1459 | ε: 0.001
Ep 2350/3000 | Score:      0 | Pieces:  34 | Lines:   0 | Loss: 587.9718 | ε: 0.001
Ep 2360/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 536.6657 | ε: 0.001
Ep 2370/3000 | Score:     63 | Pieces:  48 | Lines:   4 | Loss: 632.9696 | ε: 0.001
Ep 2380/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 522.4583 | ε: 0.001
Ep 2390/3000 | Score:    656 | Pieces: 110 | Lines:  28 | Loss: 605.6253 | ε: 0.001
Ep 2400/3000 | Score:  22696 | Pieces: 3252 | Lines: 1291 | Loss: 641.0026 | ε: 0.001
New best score: 65661 (previous: 61556) - saving model!
New best score: 90724 (previous: 65661) - saving model!
Ep 2410/3000 | Score:    340 | Pieces: 100 | Lines:  24 | Loss: 309.2945 | ε: 0.001
Ep 2420/3000 | Score:      0 | Pieces:  38 | Lines:   0 | Loss: 274.9374 | ε: 0.001
Ep 2430/3000 | Score:      0 | Pieces:  33 | Lines:   0 | Loss: 206.4178 | ε: 0.001
Ep 2440/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 230.0144 | ε: 0.001
Ep 2450/3000 | Score:     44 | Pieces:  46 | Lines:   4 | Loss: 240.1325 | ε: 0.001
Ep 2460/3000 | Score:      0 | Pieces:  33 | Lines:   0 | Loss: 298.5355 | ε: 0.001
Ep 2470/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 225.5251 | ε: 0.001
Ep 2480/3000 | Score:      0 | Pieces:  36 | Lines:   0 | Loss: 257.2186 | ε: 0.001
Ep 2490/3000 | Score:     11 | Pieces:  42 | Lines:   1 | Loss: 267.5011 | ε: 0.001
