
======================================================================
 TRAINING DQN AGENT
======================================================================
Device: cpu
Episodes: 3000
Batch size: 512
Learning rate: 0.001
Gamma: 0.99
======================================================================
Ep   10/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 0.0000 | ε: 0.996
Ep  210/3000 | Score:      0 | Pieces:  14 | Lines:   0 | Loss: 7.5021 | ε: 0.896
Ep  220/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 8.9274 | ε: 0.891
Ep  230/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 8.1611 | ε: 0.886
Ep  240/3000 | Score:      0 | Pieces:  27 | Lines:   0 | Loss: 10.2878 | ε: 0.881
Ep  250/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 10.8831 | ε: 0.876
Ep  260/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 10.2349 | ε: 0.871
Ep  270/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 10.6482 | ε: 0.866
Ep  280/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 10.2937 | ε: 0.861
Ep  290/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 10.5234 | ε: 0.856
Ep  300/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 11.1077 | ε: 0.851
Ep  310/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 10.3396 | ε: 0.846
Ep  320/3000 | Score:      0 | Pieces:  14 | Lines:   0 | Loss: 10.3744 | ε: 0.841
Ep  330/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 9.8751 | ε: 0.836
Ep  340/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 9.9503 | ε: 0.831
Ep  350/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 11.1298 | ε: 0.826
Ep  360/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 10.4352 | ε: 0.821
Ep  370/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 10.1546 | ε: 0.816
Ep  380/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 9.6316 | ε: 0.811
Ep  390/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 10.4980 | ε: 0.806
Ep  400/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 10.5306 | ε: 0.801
Ep  410/3000 | Score:      0 | Pieces:  14 | Lines:   0 | Loss: 10.2005 | ε: 0.796
Ep  420/3000 | Score:      0 | Pieces:  27 | Lines:   0 | Loss: 10.5550 | ε: 0.791
Ep  430/3000 | Score:      0 | Pieces:  14 | Lines:   0 | Loss: 11.4791 | ε: 0.786
Ep  440/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 10.0377 | ε: 0.781
Ep  450/3000 | Score:      0 | Pieces:  27 | Lines:   0 | Loss: 9.5428 | ε: 0.776
Ep  460/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 9.5919 | ε: 0.771
Ep  470/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 11.8285 | ε: 0.766
Ep  480/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 11.2614 | ε: 0.761
Ep  490/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 9.1969 | ε: 0.756
Ep  500/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 7.5099 | ε: 0.751
Ep  510/3000 | Score:      0 | Pieces:  11 | Lines:   0 | Loss: 8.6609 | ε: 0.746
Ep  520/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 7.0120 | ε: 0.741
Ep  530/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 6.7930 | ε: 0.736
Ep  540/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 6.5837 | ε: 0.731
Ep  550/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 6.4635 | ε: 0.726
Ep  560/3000 | Score:     11 | Pieces:  28 | Lines:   1 | Loss: 6.5313 | ε: 0.721
New best score: 33 (< 1000, chưa lưu file)
Ep  570/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 8.3391 | ε: 0.716
Ep  580/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 8.2763 | ε: 0.711
Ep  590/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 11.7408 | ε: 0.706
New best score: 41 (< 1000, chưa lưu file)
Ep  600/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 9.5064 | ε: 0.701
Ep  610/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 9.7148 | ε: 0.696
Ep  620/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 9.1721 | ε: 0.691
Ep  630/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 8.7574 | ε: 0.686
Ep  640/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 9.2085 | ε: 0.681
Ep  650/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 8.1685 | ε: 0.676
Ep  660/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 7.3660 | ε: 0.671
Ep  670/3000 | Score:      0 | Pieces:  27 | Lines:   0 | Loss: 5.6287 | ε: 0.666
Ep  680/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 5.7649 | ε: 0.661
Ep  690/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 5.8271 | ε: 0.656
Ep  700/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 3.7629 | ε: 0.651
Ep  710/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 3.8380 | ε: 0.646
Ep  720/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 3.7908 | ε: 0.641
Ep  730/3000 | Score:      0 | Pieces:  18 | Lines:   0 | Loss: 4.0476 | ε: 0.636
Ep  740/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 3.9026 | ε: 0.631
Ep  750/3000 | Score:      0 | Pieces:  26 | Lines:   0 | Loss: 4.1555 | ε: 0.626
Ep  760/3000 | Score:      0 | Pieces:  25 | Lines:   0 | Loss: 3.6624 | ε: 0.621
Ep  770/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 3.5798 | ε: 0.616
Ep  780/3000 | Score:      0 | Pieces:  15 | Lines:   0 | Loss: 3.3712 | ε: 0.611
Ep  790/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 3.4469 | ε: 0.606
Ep  800/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 3.3611 | ε: 0.601
Ep  810/3000 | Score:     11 | Pieces:  32 | Lines:   1 | Loss: 3.3121 | ε: 0.596
Ep  820/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 3.4587 | ε: 0.591
Ep  830/3000 | Score:     22 | Pieces:  34 | Lines:   2 | Loss: 3.4691 | ε: 0.586
Ep  840/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 2.8750 | ε: 0.581
Ep  850/3000 | Score:     41 | Pieces:  25 | Lines:   2 | Loss: 3.4350 | ε: 0.576
Ep  860/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 3.6511 | ε: 0.571
Ep  870/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 3.5462 | ε: 0.566
Ep  880/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 3.7959 | ε: 0.561
Ep  890/3000 | Score:      0 | Pieces:  25 | Lines:   0 | Loss: 3.8588 | ε: 0.556
Ep  900/3000 | Score:      0 | Pieces:  25 | Lines:   0 | Loss: 3.0848 | ε: 0.551
Ep  910/3000 | Score:      0 | Pieces:  19 | Lines:   0 | Loss: 3.0315 | ε: 0.546
Ep  920/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 3.1644 | ε: 0.541
Ep  930/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 3.3148 | ε: 0.536
Ep  940/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 3.5131 | ε: 0.531
Ep  950/3000 | Score:     41 | Pieces:  36 | Lines:   2 | Loss: 4.2969 | ε: 0.526
New best score: 52 (< 1000, chưa lưu file)
New best score: 91 (< 1000, chưa lưu file)
Ep  960/3000 | Score:     11 | Pieces:  35 | Lines:   1 | Loss: 4.1707 | ε: 0.521
Ep  970/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 5.1981 | ε: 0.516
Ep  980/3000 | Score:     22 | Pieces:  37 | Lines:   2 | Loss: 5.5791 | ε: 0.511
Ep  990/3000 | Score:      0 | Pieces:  27 | Lines:   0 | Loss: 4.6582 | ε: 0.506
Ep 1000/3000 | Score:     33 | Pieces:  41 | Lines:   3 | Loss: 6.8526 | ε: 0.501
Ep 1010/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 5.1572 | ε: 0.496
Ep 1020/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 4.8742 | ε: 0.491
Ep 1030/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 7.0000 | ε: 0.486
Ep 1040/3000 | Score:     33 | Pieces:  40 | Lines:   3 | Loss: 6.5233 | ε: 0.481
Ep 1050/3000 | Score:      0 | Pieces:  24 | Lines:   0 | Loss: 3.9897 | ε: 0.476
Ep 1060/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 5.6449 | ε: 0.471
Ep 1070/3000 | Score:     11 | Pieces:  30 | Lines:   1 | Loss: 4.3987 | ε: 0.466
Ep 1080/3000 | Score:      0 | Pieces:  21 | Lines:   0 | Loss: 5.2947 | ε: 0.461
Ep 1090/3000 | Score:     41 | Pieces:  34 | Lines:   2 | Loss: 4.5209 | ε: 0.456
Ep 1100/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 3.6804 | ε: 0.451
Ep 1110/3000 | Score:     33 | Pieces:  33 | Lines:   3 | Loss: 4.5988 | ε: 0.446
Ep 1120/3000 | Score:     22 | Pieces:  36 | Lines:   2 | Loss: 4.9668 | ε: 0.441
Ep 1130/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 5.2663 | ε: 0.436
Ep 1140/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 4.9525 | ε: 0.431
Ep 1150/3000 | Score:     33 | Pieces:  34 | Lines:   3 | Loss: 6.2926 | ε: 0.426
New best score: 161 (< 1000, chưa lưu file)
Ep 1160/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 4.7529 | ε: 0.421
Ep 1170/3000 | Score:      0 | Pieces:  31 | Lines:   0 | Loss: 10.2613 | ε: 0.416
Ep 1180/3000 | Score:     44 | Pieces:  41 | Lines:   4 | Loss: 6.0507 | ε: 0.411
Ep 1190/3000 | Score:     22 | Pieces:  36 | Lines:   2 | Loss: 6.0202 | ε: 0.406
Ep 1200/3000 | Score:     11 | Pieces:  33 | Lines:   1 | Loss: 7.8456 | ε: 0.401
Ep 1210/3000 | Score:     11 | Pieces:  35 | Lines:   1 | Loss: 7.2705 | ε: 0.396
Ep 1220/3000 | Score:     44 | Pieces:  41 | Lines:   4 | Loss: 7.5393 | ε: 0.391
Ep 1230/3000 | Score:     41 | Pieces:  33 | Lines:   2 | Loss: 8.8442 | ε: 0.386
Ep 1240/3000 | Score:      0 | Pieces:  20 | Lines:   0 | Loss: 12.0738 | ε: 0.381
Ep 1250/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 8.5752 | ε: 0.376
Ep 1260/3000 | Score:     11 | Pieces:  36 | Lines:   1 | Loss: 12.9476 | ε: 0.371
Ep 1270/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 9.9985 | ε: 0.366
Ep 1280/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 13.2799 | ε: 0.361
Ep 1290/3000 | Score:      0 | Pieces:  31 | Lines:   0 | Loss: 11.2258 | ε: 0.356
Ep 1300/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 12.3936 | ε: 0.351
Ep 1310/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 10.8244 | ε: 0.346
Ep 1320/3000 | Score:      0 | Pieces:  31 | Lines:   0 | Loss: 14.3724 | ε: 0.341
Ep 1330/3000 | Score:      0 | Pieces:  25 | Lines:   0 | Loss: 13.5218 | ε: 0.336
Ep 1340/3000 | Score:     11 | Pieces:  36 | Lines:   1 | Loss: 8.4451 | ε: 0.331
Ep 1350/3000 | Score:      0 | Pieces:  31 | Lines:   0 | Loss: 8.3770 | ε: 0.326
Ep 1360/3000 | Score:     44 | Pieces:  42 | Lines:   4 | Loss: 8.9692 | ε: 0.321
Ep 1370/3000 | Score:     22 | Pieces:  32 | Lines:   2 | Loss: 11.6845 | ε: 0.316
Ep 1380/3000 | Score:     11 | Pieces:  38 | Lines:   1 | Loss: 10.9299 | ε: 0.311
Ep 1390/3000 | Score:     74 | Pieces:  48 | Lines:   5 | Loss: 9.1341 | ε: 0.306
Ep 1400/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 8.3845 | ε: 0.301
Ep 1410/3000 | Score:     22 | Pieces:  37 | Lines:   2 | Loss: 10.4272 | ε: 0.296
Ep 1420/3000 | Score:     33 | Pieces:  37 | Lines:   3 | Loss: 9.0717 | ε: 0.291
Ep 1430/3000 | Score:      0 | Pieces:  36 | Lines:   0 | Loss: 11.8650 | ε: 0.286
Ep 1440/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 14.1641 | ε: 0.281
Ep 1450/3000 | Score:     41 | Pieces:  35 | Lines:   2 | Loss: 14.4647 | ε: 0.276
Ep 1460/3000 | Score:     11 | Pieces:  32 | Lines:   1 | Loss: 10.3049 | ε: 0.271
Ep 1470/3000 | Score:    162 | Pieces:  61 | Lines:  13 | Loss: 13.8810 | ε: 0.266
New best score: 162 (< 1000, chưa lưu file)
Ep 1480/3000 | Score:      0 | Pieces:  33 | Lines:   0 | Loss: 11.1777 | ε: 0.261
Ep 1490/3000 | Score:      0 | Pieces:  30 | Lines:   0 | Loss: 14.1290 | ε: 0.256
Ep 1500/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 12.8416 | ε: 0.251
Ep 1510/3000 | Score:      0 | Pieces:  29 | Lines:   0 | Loss: 22.7909 | ε: 0.246
Ep 1520/3000 | Score:      0 | Pieces:  23 | Lines:   0 | Loss: 13.9670 | ε: 0.241
Ep 1530/3000 | Score:      0 | Pieces:  32 | Lines:   0 | Loss: 10.4688 | ε: 0.236
Ep 1540/3000 | Score:      0 | Pieces:  27 | Lines:   0 | Loss: 15.4952 | ε: 0.231
Ep 1550/3000 | Score:      0 | Pieces:  32 | Lines:   0 | Loss: 14.7825 | ε: 0.226
Ep 1560/3000 | Score:     11 | Pieces:  32 | Lines:   1 | Loss: 12.5869 | ε: 0.221
Ep 1570/3000 | Score:    102 | Pieces:  39 | Lines:   4 | Loss: 14.9039 | ε: 0.216
Ep 1580/3000 | Score:     11 | Pieces:  40 | Lines:   1 | Loss: 16.2034 | ε: 0.211
Ep 1590/3000 | Score:      0 | Pieces:  31 | Lines:   0 | Loss: 14.1140 | ε: 0.206
Ep 1600/3000 | Score:     82 | Pieces:  47 | Lines:   4 | Loss: 22.0551 | ε: 0.201
Ep 1610/3000 | Score:     11 | Pieces:  39 | Lines:   1 | Loss: 18.2979 | ε: 0.196
Ep 1620/3000 | Score:     22 | Pieces:  35 | Lines:   2 | Loss: 16.6110 | ε: 0.191
Ep 1630/3000 | Score:    113 | Pieces:  41 | Lines:   5 | Loss: 20.7489 | ε: 0.186
Ep 1640/3000 | Score:     33 | Pieces:  40 | Lines:   3 | Loss: 17.9502 | ε: 0.181
Ep 1650/3000 | Score:      0 | Pieces:  28 | Lines:   0 | Loss: 16.0321 | ε: 0.176
Ep 1660/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 15.6098 | ε: 0.171
New best score: 187 (< 1000, chưa lưu file)
Ep 1670/3000 | Score:     11 | Pieces:  25 | Lines:   1 | Loss: 19.3144 | ε: 0.166
Ep 1680/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 13.8929 | ε: 0.161
Ep 1690/3000 | Score:     33 | Pieces:  38 | Lines:   3 | Loss: 12.0807 | ε: 0.156
New best score: 350 (< 1000, chưa lưu file)
Ep 1700/3000 | Score:     44 | Pieces:  44 | Lines:   4 | Loss: 14.2213 | ε: 0.151
Ep 1710/3000 | Score:    186 | Pieces:  63 | Lines:  10 | Loss: 19.8130 | ε: 0.146
New best score: 354 (< 1000, chưa lưu file)
New best score: 375 (< 1000, chưa lưu file)
Ep 1720/3000 | Score:     96 | Pieces:  55 | Lines:   7 | Loss: 25.6553 | ε: 0.141
New best score: 446 (< 1000, chưa lưu file)
Ep 1730/3000 | Score:     74 | Pieces:  53 | Lines:   5 | Loss: 23.1455 | ε: 0.136
New best score: 464 (< 1000, chưa lưu file)
Ep 1740/3000 | Score:     11 | Pieces:  31 | Lines:   1 | Loss: 16.9097 | ε: 0.131
Ep 1750/3000 | Score:     22 | Pieces:  33 | Lines:   2 | Loss: 31.1899 | ε: 0.126
Ep 1760/3000 | Score:    362 | Pieces:  82 | Lines:  19 | Loss: 20.5371 | ε: 0.121
Ep 1770/3000 | Score:    320 | Pieces:  78 | Lines:  15 | Loss: 20.8378 | ε: 0.116
Ep 1780/3000 | Score:    320 | Pieces:  74 | Lines:  15 | Loss: 25.4406 | ε: 0.111
New best score: 496 (< 1000, chưa lưu file)
Ep 1790/3000 | Score:    236 | Pieces:  83 | Lines:  18 | Loss: 23.5599 | ε: 0.106
Ep 1800/3000 | Score:    168 | Pieces:  56 | Lines:  10 | Loss: 25.3721 | ε: 0.101
Ep 1810/3000 | Score:    170 | Pieces:  68 | Lines:  12 | Loss: 43.0202 | ε: 0.096
Ep 1820/3000 | Score:    107 | Pieces:  57 | Lines:   8 | Loss: 30.1773 | ε: 0.091
Ep 1830/3000 | Score:     44 | Pieces:  49 | Lines:   4 | Loss: 41.0842 | ε: 0.086
Ep 1840/3000 | Score:     22 | Pieces:  41 | Lines:   2 | Loss: 37.1484 | ε: 0.081
Ep 1850/3000 | Score:    209 | Pieces:  67 | Lines:  12 | Loss: 29.4917 | ε: 0.076
Ep 1860/3000 | Score:    107 | Pieces:  52 | Lines:   8 | Loss: 35.1542 | ε: 0.071
Ep 1870/3000 | Score:     41 | Pieces:  38 | Lines:   2 | Loss: 33.5209 | ε: 0.066
Ep 1880/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 41.0055 | ε: 0.061
Ep 1890/3000 | Score:     11 | Pieces:  37 | Lines:   1 | Loss: 43.5079 | ε: 0.056
Ep 1900/3000 | Score:     85 | Pieces:  53 | Lines:   6 | Loss: 41.1031 | ε: 0.051
Ep 1910/3000 | Score:     85 | Pieces:  55 | Lines:   6 | Loss: 56.0186 | ε: 0.046
New best score: 617 (< 1000, chưa lưu file)
Ep 1920/3000 | Score:    335 | Pieces:  85 | Lines:  20 | Loss: 32.6122 | ε: 0.041
Ep 1930/3000 | Score:     11 | Pieces:  42 | Lines:   1 | Loss: 42.7248 | ε: 0.036
Ep 1940/3000 | Score:    159 | Pieces:  63 | Lines:  11 | Loss: 46.3766 | ε: 0.031
Ep 1950/3000 | Score:    198 | Pieces:  68 | Lines:  11 | Loss: 37.6023 | ε: 0.026
Ep 1960/3000 | Score:     55 | Pieces:  47 | Lines:   5 | Loss: 48.7707 | ε: 0.021
Ep 1970/3000 | Score:     99 | Pieces:  62 | Lines:   9 | Loss: 52.2743 | ε: 0.016
Ep 1980/3000 | Score:     33 | Pieces:  42 | Lines:   3 | Loss: 50.6307 | ε: 0.011
New best score: 790 (< 1000, chưa lưu file)
Ep 1990/3000 | Score:    118 | Pieces:  61 | Lines:   9 | Loss: 47.2789 | ε: 0.006
New best score: 1485 - saving model!
New best score: 3001 - saving model!
  (đã xóa bản cũ: tetris_best_1485.pth)
New best score: 3054 - saving model!
  (đã xóa bản cũ: tetris_best_3001.pth)
Ep 2000/3000 | Score:     22 | Pieces:  40 | Lines:   2 | Loss: 39.4249 | ε: 0.001
Ep 2010/3000 | Score:      0 | Pieces:  39 | Lines:   0 | Loss: 59.1419 | ε: 0.001
Ep 2020/3000 | Score:      0 | Pieces:  31 | Lines:   0 | Loss: 52.7409 | ε: 0.001
Ep 2030/3000 | Score:     11 | Pieces:  41 | Lines:   1 | Loss: 63.1752 | ε: 0.001
Ep 2040/3000 | Score:     11 | Pieces:  35 | Lines:   1 | Loss: 72.5633 | ε: 0.001
Ep 2050/3000 | Score:     11 | Pieces:  38 | Lines:   1 | Loss: 66.1213 | ε: 0.001
Ep 2060/3000 | Score:     22 | Pieces:  40 | Lines:   2 | Loss: 64.7789 | ε: 0.001
Ep 2070/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 86.8015 | ε: 0.001
Ep 2080/3000 | Score:     33 | Pieces:  45 | Lines:   3 | Loss: 76.9752 | ε: 0.001
Ep 2090/3000 | Score:      0 | Pieces:  32 | Lines:   0 | Loss: 71.0599 | ε: 0.001
Ep 2100/3000 | Score:     11 | Pieces:  35 | Lines:   1 | Loss: 64.1813 | ε: 0.001
Ep 2110/3000 | Score:    539 | Pieces: 106 | Lines:  28 | Loss: 63.9687 | ε: 0.001
Ep 2120/3000 | Score:     85 | Pieces:  54 | Lines:   6 | Loss: 85.5114 | ε: 0.001
New best score: 15703 - saving model!
  (đã xóa bản cũ: tetris_best_3054.pth)
Ep 2130/3000 | Score:     63 | Pieces:  50 | Lines:   4 | Loss: 102.9371 | ε: 0.001
Ep 2140/3000 | Score:     77 | Pieces:  57 | Lines:   7 | Loss: 96.2536 | ε: 0.001
Ep 2150/3000 | Score:     22 | Pieces:  44 | Lines:   2 | Loss: 102.0435 | ε: 0.001
Ep 2160/3000 | Score:     96 | Pieces:  56 | Lines:   7 | Loss: 86.2144 | ε: 0.001
Ep 2170/3000 | Score:     55 | Pieces:  45 | Lines:   5 | Loss: 121.0971 | ε: 0.001
Ep 2180/3000 | Score:     77 | Pieces:  52 | Lines:   7 | Loss: 115.1325 | ε: 0.001
Ep 2190/3000 | Score:     11 | Pieces:  35 | Lines:   1 | Loss: 118.0646 | ε: 0.001
Ep 2200/3000 | Score:   1142 | Pieces: 193 | Lines:  62 | Loss: 122.8553 | ε: 0.001
Ep 2210/3000 | Score:    107 | Pieces:  59 | Lines:   8 | Loss: 112.8533 | ε: 0.001
Ep 2220/3000 | Score:    675 | Pieces: 147 | Lines:  44 | Loss: 114.0281 | ε: 0.001
Ep 2230/3000 | Score:     55 | Pieces:  49 | Lines:   5 | Loss: 140.0026 | ε: 0.001
Ep 2240/3000 | Score:    107 | Pieces:  58 | Lines:   8 | Loss: 137.5595 | ε: 0.001
Ep 2250/3000 | Score:    228 | Pieces:  65 | Lines:  12 | Loss: 125.4168 | ε: 0.001
Ep 2260/3000 | Score:     44 | Pieces:  47 | Lines:   4 | Loss: 121.9333 | ε: 0.001
Ep 2270/3000 | Score:     22 | Pieces:  42 | Lines:   2 | Loss: 138.3297 | ε: 0.001
Ep 2280/3000 | Score:     52 | Pieces:  43 | Lines:   3 | Loss: 140.1102 | ε: 0.001
Ep 2290/3000 | Score:     22 | Pieces:  39 | Lines:   2 | Loss: 126.5039 | ε: 0.001
Ep 2300/3000 | Score:     44 | Pieces:  49 | Lines:   4 | Loss: 126.0099 | ε: 0.001
Ep 2310/3000 | Score:     85 | Pieces:  49 | Lines:   6 | Loss: 155.5882 | ε: 0.001
Ep 2320/3000 | Score:    121 | Pieces:  67 | Lines:  11 | Loss: 175.7395 | ε: 0.001
Ep 2330/3000 | Score:    300 | Pieces:  78 | Lines:  15 | Loss: 149.0263 | ε: 0.001
Ep 2340/3000 | Score:   1524 | Pieces: 215 | Lines:  70 | Loss: 168.4520 | ε: 0.001
Ep 2350/3000 | Score:    813 | Pieces: 153 | Lines:  46 | Loss: 157.6356 | ε: 0.001
Ep 2360/3000 | Score:    107 | Pieces:  59 | Lines:   8 | Loss: 174.7143 | ε: 0.001
Ep 2370/3000 | Score:    975 | Pieces: 166 | Lines:  50 | Loss: 152.7434 | ε: 0.001
Ep 2380/3000 | Score:    327 | Pieces:  88 | Lines:  21 | Loss: 146.7591 | ε: 0.001
Ep 2390/3000 | Score:     44 | Pieces:  46 | Lines:   4 | Loss: 138.2606 | ε: 0.001
Ep 2400/3000 | Score:    126 | Pieces:  58 | Lines:   8 | Loss: 160.1685 | ε: 0.001
Ep 2410/3000 | Score:    192 | Pieces:  72 | Lines:  14 | Loss: 169.4842 | ε: 0.001
Ep 2420/3000 | Score:     52 | Pieces:  44 | Lines:   3 | Loss: 165.0030 | ε: 0.001
Ep 2430/3000 | Score:     77 | Pieces:  55 | Lines:   7 | Loss: 141.3310 | ε: 0.001
Ep 2440/3000 | Score:     88 | Pieces:  59 | Lines:   8 | Loss: 189.0281 | ε: 0.001
Ep 2450/3000 | Score:    189 | Pieces:  70 | Lines:  12 | Loss: 148.1938 | ε: 0.001
Ep 2460/3000 | Score:    406 | Pieces: 114 | Lines:  30 | Loss: 178.1046 | ε: 0.001
Ep 2470/3000 | Score:    250 | Pieces:  93 | Lines:  21 | Loss: 168.9755 | ε: 0.001
Ep 2480/3000 | Score:    694 | Pieces: 108 | Lines:  28 | Loss: 204.8997 | ε: 0.001
